Date,Price,Open,High,Low,Vol.,Change %
16-Dec-14,61.57,61.57,61.57,61.57,0.03K,-0.76%
15-Dec-14,62.04,62.25,62.25,62.25,0.03K,-0.96%
12-Dec-14,62.64,62.64,62.64,62.64,0.03K,-0.57%
11-Dec-14,63,63,63,63,0.03K,0.75%
10-Dec-14,62.53,62.53,62.53,62.53,0.01K,0.03%
09-Dec-14,62.51,62.51,62.51,62.51,0.05K,0.29%
08-Dec-14,62.33,62.33,62.33,62.33,0.01K,-0.67%
05-Dec-14,62.75,62.75,62.75,62.75,0.03K,-0.55%
04-Dec-14,63.1,63.1,63.1,63.1,0.04K,0.21%
03-Dec-14,62.97,62.97,62.97,62.97,0.02K,-0.46%
02-Dec-14,63.26,63.26,63.26,63.26,0.03K,-1.13%
01-Dec-14,63.98,63.98,63.98,63.98,0.05K,-1.01%
28-Nov-14,64.63,64.63,64.63,64.63,0.02K,-0.22%
27-Nov-14,64.77,64.77,64.77,64.77,0.02K,-0.87%
26-Nov-14,65.34,65.34,65.34,65.34,0.05K,-0.21%
25-Nov-14,65.48,65.48,65.48,65.48,0.02K,0.23%
24-Nov-14,65.33,65.33,65.33,65.33,0.05K,0.37%
21-Nov-14,65.09,65.09,65.09,65.09,0.03K,0.09%
20-Nov-14,65.03,65.03,65.03,65.03,0.01K,-0.60%
19-Nov-14,65.42,65.42,65.42,65.42,0.04K,0.05%
18-Nov-14,65.39,65.39,65.39,65.39,0.03K,0.38%
17-Nov-14,65.14,65.14,65.14,65.14,0.01K,0.82%
14-Nov-14,64.61,64.61,64.61,64.61,0.07K,0.11%
13-Nov-14,64.54,64.54,64.54,64.54,0.02K,-0.06%
12-Nov-14,64.58,64.58,64.58,64.58,0.02K,0.03%
11-Nov-14,64.56,64.56,64.56,64.56,0.03K,0.56%
10-Nov-14,64.2,64.2,64.2,64.2,0.04K,1.66%
07-Nov-14,63.15,63.15,63.15,63.15,0.03K,0.00%
06-Nov-14,63.15,63.15,63.15,63.15,0.03K,-0.52%
05-Nov-14,63.48,63.48,63.48,63.48,0.03K,-1.79%
03-Nov-14,64.64,64.64,64.64,64.64,0.02K,-1.09%
31-Oct-14,65.35,65.35,65.35,65.35,0.03K,-0.62%
30-Oct-14,65.76,65.76,65.76,65.76,0.03K,-0.38%
29-Oct-14,66.01,66.01,66.01,66.01,0.07K,-0.33%
28-Oct-14,66.23,66.23,66.23,66.23,0.02K,-0.29%
27-Oct-14,66.42,66.42,66.42,66.42,-,-0.12%
24-Oct-14,66.5,66.5,66.5,66.5,-,0.00%
23-Oct-14,66.5,66.5,66.5,66.5,0.05K,-0.39%
22-Oct-14,66.76,66.76,66.76,66.76,0.09K,2.03%
21-Oct-14,65.43,65.43,65.43,65.43,0.02K,0.46%
20-Oct-14,65.13,65.13,65.13,65.13,0.01K,-0.11%
17-Oct-14,65.2,65.2,65.2,65.2,0.06K,-0.29%
16-Oct-14,65.39,65.39,65.39,65.39,0.05K,-0.32%
15-Oct-14,65.6,65.6,65.6,65.6,0.03K,0.54%
14-Oct-14,65.25,65.25,65.25,65.25,0.02K,-0.88%
13-Oct-14,65.83,65.83,65.83,65.83,0.01K,-0.83%
10-Oct-14,66.38,66.38,66.38,66.38,0.02K,-0.90%
09-Oct-14,66.98,66.98,66.98,66.98,0.04K,-1.03%
08-Oct-14,67.68,67.68,67.68,67.68,0.04K,-0.04%
07-Oct-14,67.71,67.71,67.71,67.71,0.01K,0.55%
06-Oct-14,67.34,67.34,67.34,67.34,0.01K,-0.06%
03-Oct-14,67.38,67.38,67.38,67.38,0.04K,-1.20%
02-Oct-14,68.2,68.2,68.2,68.2,0.02K,0.65%
01-Oct-14,67.76,67.76,67.76,67.76,0.03K,0.18%
30-Sep-14,67.64,67.64,67.64,67.64,0.01K,0.15%
29-Sep-14,67.54,67.54,67.54,67.54,0.04K,-1.26%
26-Sep-14,68.4,68.4,68.4,68.4,0.01K,-0.19%
25-Sep-14,68.53,68.53,68.53,68.53,0.03K,-0.39%
24-Sep-14,68.8,68.8,68.8,68.8,-,-0.01%
23-Sep-14,68.81,68.81,68.81,68.81,0.02K,-1.05%
22-Sep-14,69.54,69.54,69.54,69.54,0.07K,-0.24%
19-Sep-14,69.71,69.71,69.71,69.71,0.01K,0.03%
18-Sep-14,69.69,69.69,69.69,69.69,0.01K,0.06%
17-Sep-14,69.65,69.65,69.65,69.65,0.04K,-0.13%
16-Sep-14,69.74,69.74,69.74,69.74,0.02K,-0.70%
15-Sep-14,70.23,70.23,70.23,70.23,0.07K,0.72%
12-Sep-14,69.73,69.73,69.73,69.73,0.05K,-0.03%
11-Sep-14,69.75,69.75,69.75,69.75,0.04K,-0.06%
10-Sep-14,69.79,69.79,69.79,69.79,0.04K,0.19%
09-Sep-14,69.66,69.66,69.66,69.66,0.04K,-1.53%
08-Sep-14,70.74,70.74,70.74,70.74,0.04K,0.13%
05-Sep-14,70.65,70.65,70.65,70.65,0.11K,-0.67%
04-Sep-14,71.13,71.13,71.13,71.13,0.03K,-1.00%
03-Sep-14,71.85,71.85,71.85,71.85,0.03K,-0.13%
02-Sep-14,71.94,71.94,71.94,71.94,0.02K,-0.64%
01-Sep-14,72.4,72.4,72.4,72.4,0.03K,-0.84%
29-Aug-14,73.01,73.01,73.01,73.01,0.02K,-0.75%
28-Aug-14,73.56,73.56,73.56,73.56,-,0.18%
27-Aug-14,73.43,73.43,73.43,73.43,0.04K,-0.88%
26-Aug-14,74.08,74.08,74.08,74.08,-,0.54%
22-Aug-14,73.68,73.68,73.68,73.68,-,0.38%
21-Aug-14,73.4,73.4,73.4,73.4,0.07K,0.00%
20-Aug-14,73.4,73.4,73.4,73.4,0.06K,-0.15%
19-Aug-14,73.51,73.51,73.51,73.51,0.03K,-0.27%
18-Aug-14,73.71,73.71,73.71,73.71,0.02K,-0.54%
15-Aug-14,74.11,74.11,74.11,74.11,0.01K,0.47%
14-Aug-14,73.76,73.76,73.76,73.76,0.10K,-0.20%
13-Aug-14,73.91,73.91,73.91,73.91,0.04K,0.52%
12-Aug-14,73.53,73.53,73.53,73.53,0.09K,-0.88%
11-Aug-14,74.18,74.18,74.18,74.18,0.08K,-0.64%
08-Aug-14,74.66,74.66,74.66,74.66,0.03K,0.70%
07-Aug-14,74.14,74.14,74.14,74.14,0.01K,0.56%
06-Aug-14,73.73,73.73,73.73,73.73,0.01K,1.00%
05-Aug-14,73,73,73,73,0.07K,0.00%
04-Aug-14,73,73,73,73,0.03K,0.34%
01-Aug-14,72.75,72.75,72.75,72.75,0.07K,-0.33%
31-Jul-14,72.99,72.99,72.99,72.99,0.16K,-0.49%
30-Jul-14,73.35,73.35,73.35,73.35,0.03K,-0.54%
29-Jul-14,73.75,73.75,73.75,73.75,0.06K,-0.38%
28-Jul-14,74.03,74.03,74.03,74.03,0.04K,0.84%
25-Jul-14,73.41,73.41,73.41,73.41,0.03K,0.62%
24-Jul-14,72.96,72.96,72.96,72.96,0.03K,0.48%
23-Jul-14,72.61,72.61,72.61,72.61,0.04K,0.21%
22-Jul-14,72.46,72.46,72.46,72.46,0.01K,1.00%
21-Jul-14,71.74,71.74,71.74,71.74,0.04K,-0.33%
18-Jul-14,71.98,71.98,71.98,71.98,-,-0.50%
17-Jul-14,72.34,72.34,72.34,72.34,0.05K,0.89%
16-Jul-14,71.7,71.7,71.7,71.7,0.07K,-1.23%
15-Jul-14,72.59,72.59,72.59,72.59,0.03K,-0.43%
14-Jul-14,72.9,72.9,72.9,72.9,0.02K,0.05%
11-Jul-14,72.86,72.86,72.86,72.86,0.02K,-0.27%
10-Jul-14,73.06,73.06,73.06,73.06,0.06K,-0.12%
09-Jul-14,73.15,73.15,73.15,73.15,0.05K,-0.18%
08-Jul-14,73.28,73.28,73.28,73.28,0.07K,-0.14%
07-Jul-14,73.38,73.38,73.38,73.38,0.03K,0.30%
04-Jul-14,73.16,73.16,73.16,73.16,0.01K,0.15%
03-Jul-14,73.05,73.05,73.05,73.05,0.12K,-0.31%
02-Jul-14,73.28,73.28,73.28,73.28,0.16K,-0.97%
01-Jul-14,74,74,74,74,0.01K,-0.46%
30-Jun-14,74.34,74.34,74.34,74.34,0.07K,-0.16%
27-Jun-14,74.46,74.46,74.46,74.46,0.01K,0.51%
26-Jun-14,74.08,74.08,74.08,74.08,0.05K,-0.07%
25-Jun-14,74.13,74.13,74.13,74.13,0.02K,0.18%
24-Jun-14,74,74,74,74,0.05K,0.00%
23-Jun-14,74,74,74,74,0.02K,-0.27%
20-Jun-14,74.2,74.2,74.2,74.2,0.05K,-0.40%
19-Jun-14,74.5,74.5,74.5,74.5,0.06K,-0.28%
18-Jun-14,74.71,74.71,74.71,74.71,0.10K,-0.93%
17-Jun-14,75.41,75.41,75.41,75.41,0.09K,-0.89%
16-Jun-14,76.09,76.09,76.09,76.09,0.04K,-0.25%
13-Jun-14,76.28,76.28,76.28,76.28,0.02K,0.38%
12-Jun-14,75.99,75.99,75.99,75.99,0.07K,-0.18%
11-Jun-14,76.13,76.13,76.13,76.13,0.05K,-0.20%
10-Jun-14,76.28,76.28,76.28,76.28,0.02K,0.03%
09-Jun-14,76.26,76.26,76.26,76.26,-,0.07%
06-Jun-14,76.21,76.21,76.21,76.21,0.05K,-0.25%
05-Jun-14,76.4,76.4,76.4,76.4,0.02K,-0.37%
04-Jun-14,76.68,76.68,76.68,76.68,0.03K,-0.36%
03-Jun-14,76.96,76.96,76.96,76.96,0.01K,0.20%
02-Jun-14,76.81,76.81,76.81,76.81,-,-0.67%
