Date,Price,Open,High,Low,Vol.,Change %
2022-08-11,401,401,401,401,,0.59%
2022-08-10,398.65,398.65,398.65,398.65,,3.68%
2022-08-09,384.5,384.5,384.5,384.5,,3.64%
2022-08-08,371,371,371,371,0.02K,2.77%
2022-08-05,361,361,361,361,0.05K,-6.23%
2022-08-04,385,390,390,390,0.02K,-2.16%
2022-08-03,393.5,393.5,393.5,393.5,0.01K,-2.48%
2022-08-02,403.5,403.5,403.5,403.5,,-0.37%
2022-08-01,405,405,405,405,,-0.71%
2022-07-29,407.9,407.9,407.9,407.9,,-0.85%
2022-07-28,411.4,411.4,411.4,411.4,,-0.02%
2022-07-27,411.5,411.5,411.5,411.5,,-0.60%
2022-07-26,414,414,414,414,,0.91%
2022-07-25,410.25,410.25,410.25,410.25,,0.26%
2022-07-22,409.2,409.2,409.2,409.2,,1.44%
2022-07-21,403.4,403.4,403.4,403.4,,-1.27%
2022-07-20,408.6,408.6,408.6,408.6,,2.24%
2022-07-19,399.65,399,399,399,0.00K,0.91%
2022-07-18,396.05,396.05,396.05,396.05,0.00K,-2.58%
2022-07-15,406.55,410,410,410,0.00K,-2.35%
2022-07-14,416.35,415,415,415,0.01K,-3.17%
2022-07-13,430,432,432,432,0.01K,0.94%
2022-07-12,426,426,426,426,0.01K,1.67%
2022-07-11,419,419,419,419,0.00K,1.27%
2022-07-08,413.75,411,412,411,0.02K,0.91%
2022-07-07,410,410,410,410,0.02K,2.58%
2022-07-06,399.7,399.7,399.7,399.7,,0.53%
2022-07-05,397.6,397.6,397.6,397.6,,0.29%
2022-07-04,396.45,396.45,396.45,396.45,0.00K,2.18%
2022-07-01,388,388,388,388,0.01K,0.53%
2022-06-30,385.95,380,390,380,0.01K,1.57%
2022-06-29,380,389,390,380,0.04K,-3.43%
2022-06-28,393.5,385,394,385,0.02K,0.27%
2022-06-27,392.45,389,395,389,0.02K,-1.15%
2022-06-24,397,397,397,397,,-0.13%
2022-06-23,397.5,395,395,395,0.01K,1.40%
2022-06-22,392,392,392,392,,0.51%
2022-06-21,390,390,390,390,0.01K,-0.70%
2022-06-20,392.75,392.75,392.75,392.75,,0.87%
2022-06-17,389.35,389.35,389.35,389.35,,0.52%
2022-06-16,387.35,395,395,395,0.01K,0.26%
2022-06-15,386.35,386.35,386.35,386.35,,0.74%
2022-06-14,383.5,383,383,383,0.01K,-1.75%
2022-06-13,390.35,390.35,390.35,390.35,0.01K,-0.51%
2022-06-10,392.35,394,395,392,0.01K,-0.92%
2022-06-09,396,400,400,395,0.05K,0.15%
2022-06-08,395.4,402,402,395,0.03K,-0.40%
2022-06-07,397,408,408,403,0.03K,-4.39%
2022-06-06,415.25,415.25,415.25,415.25,,0.67%
2022-06-03,412.5,412.5,412.5,412.5,,0.00%
2022-06-02,412.5,412.5,412.5,412.5,,0.12%
2022-06-01,412,415,418,412,0.01K,-3.51%
2022-05-31,427,406,428,406,0.03K,6.48%
2022-05-30,401,390,401,390,0.06K,-1.39%
2022-05-27,406.65,406.65,406.65,406.65,0.00K,0.91%
2022-05-26,403,403,403,403,0.03K,-0.41%
2022-05-25,404.65,400,400,400,0.02K,-0.82%
2022-05-24,408,408,408,408,0.00K,-1.92%
2022-05-23,416,416,416,416,,-0.30%
2022-05-20,417.25,417.25,417.25,417.25,0.04K,1.25%
2022-05-19,412.1,412.1,412.1,412.1,,0.02%
2022-05-18,412,416,419.25,412,0.15K,-0.40%
2022-05-17,413.65,414,414,414,0.02K,2.77%
2022-05-16,402.5,402.5,402.5,402.5,,2.46%
2022-05-13,392.85,393,393,393,0.03K,0.34%
2022-05-12,391.5,391.5,391.5,391.5,0.01K,1.46%
2022-05-11,385.85,385,385,385,0.03K,2.23%
2022-05-10,377.45,377.5,377.5,377.5,0.07K,0.12%
2022-05-09,377,378,379.5,374,0.04K,-0.66%
2022-05-06,379.5,379.5,379.5,379.5,0.02K,1.38%
2022-05-05,374.35,374.35,374.35,374.35,0.04K,3.89%
2022-05-04,360.35,355,355,355,0.10K,10.33%
2022-05-03,326.6,325,325,325,0.08K,8.94%
2022-05-02,299.8,299.8,299.8,299.8,,-8.21%
2022-04-29,326.6,326.3,326.3,326.3,0.01K,-0.11%
2022-04-28,326.95,326.05,326.05,326.05,0.01K,0.28%
2022-04-27,326.05,326.05,326.05,326.05,,0.32%
2022-04-26,325,325,325,325,0.04K,-1.10%
2022-04-25,328.6,328.5,328.5,328.5,0.05K,0.46%
2022-04-22,327.1,326,326,326,0.01K,-1.21%
2022-04-21,331.1,333,333,331,0.04K,1.46%
2022-04-20,326.35,326.35,326.35,326.35,0.01K,1.67%
2022-04-19,321,321,321,321,0.03K,3.85%
2022-04-18,309.1,309.1,309.1,309.1,,0.00%
2022-04-14,309.1,314,314,314,0.01K,-0.93%
2022-04-13,312,312,312,312,0.04K,0.94%
2022-04-12,309.1,300,303.5,300,0.06K,6.35%
2022-04-11,290.65,292,292,292,0.04K,-0.33%
2022-04-08,291.6,291.6,291.6,291.6,0.04K,3.53%
2022-04-07,281.65,296,296,285,0.10K,-1.69%
2022-04-06,286.5,286.5,286.5,286.5,0.06K,1.96%
2022-04-05,281,281,281,281,0.07K,6.44%
2022-04-04,264,264,264,264,0.01K,2.03%
2022-04-01,258.75,258.75,258.75,258.75,0.05K,-0.10%
2022-03-31,259,261,264,261,0.01K,-0.38%
2022-03-30,260,261,261,259,0.02K,2.60%
2022-03-29,253.4,258,258,258,0.18K,-2.44%
2022-03-28,259.75,261,261,261,0.04K,-20.60%
2022-03-25,327.15,327.15,327.15,327.15,,0.15%
2022-03-24,326.65,326.65,326.65,326.65,,0.40%
2022-03-23,325.35,325,325,325,0.01K,-1.08%
2022-03-22,328.9,330,330,330,0.01K,-0.15%
2022-03-21,329.4,329.4,329.4,329.4,,-1.96%
2022-03-18,336,335,335,334.5,0.03K,-0.37%
2022-03-17,337.25,337.25,337.25,337.25,0.01K,-0.81%
2022-03-16,340,351,351,340,0.04K,-1.73%
2022-03-15,346,361.5,361.5,361.5,0.03K,-4.35%
2022-03-14,361.75,361.75,361.75,361.75,0.04K,-1.87%
2022-03-11,368.65,368,376,366,0.12K,-1.26%
2022-03-10,373.35,380,380,380,0.36K,-11.24%
2022-03-09,420.65,425,425,415,0.07K,-0.59%
2022-03-08,423.15,415,415,405,0.03K,0.12%
2022-03-07,422.65,422.65,422.65,422.65,,0.93%
2022-03-04,418.75,400,435,400,0.06K,13.18%
2022-03-03,370,370,370,370,0.09K,-15.91%
2022-03-02,440,400,400,400,0.08K,40.58%
2022-03-01,313,299,301,299,0.12K,14.03%
2022-02-28,274.5,262.5,286,262.5,0.14K,15.05%
2022-02-25,238.6,239,239,239,0.00K,-0.38%
2022-02-24,239.5,239,239.25,239,0.01K,0.76%
2022-02-23,237.7,238,238,238,0.04K,0.61%
2022-02-22,236.25,236.5,236.5,235,0.01K,1.03%
2022-02-21,233.85,233.85,233.85,233.85,,0.65%
2022-02-18,232.35,232.5,232.5,232.5,0.00K,-0.02%
2022-02-17,232.4,234.5,234.5,234.5,0.00K,-1.32%
2022-02-16,235.5,236,236,236,0.00K,-1.46%
2022-02-15,239,239,239,239,0.01K,-0.42%
2022-02-14,240,243.5,243.5,240,0.01K,-2.04%
2022-02-11,245,245,245,245,,2.47%
2022-02-10,239.1,239.1,239.1,239.1,,-0.06%
2022-02-09,239.25,242,242,235,0.02K,0.00%
2022-02-08,239.25,239,241,239,0.00K,1.38%
2022-02-07,236,231,236,231,0.07K,3.83%
2022-02-04,227.3,223,227,223,0.04K,2.85%
2022-02-03,221,221,221,221,0.04K,0.41%
2022-02-02,220.1,220,220,220,0.06K,0.92%
2022-02-01,218.1,210,210.5,210,0.08K,-2.09%
2022-01-31,222.75,222.75,222.75,222.75,0.07K,-2.15%
2022-01-28,227.65,227.65,227.65,227.65,,0.02%
2022-01-27,227.6,227.6,227.6,227.6,0.00K,-0.09%
2022-01-26,227.8,227.8,227.8,227.8,,0.22%
2022-01-25,227.3,227.3,227.3,227.3,,0.91%
2022-01-24,225.25,225.25,225.25,225.25,0.00K,0.29%
2022-01-21,224.6,225,226,225,0.00K,-0.47%
2022-01-20,225.65,226,226,226,0.00K,1.14%
2022-01-19,223.1,223.1,223.1,223.1,0.02K,0.95%
2022-01-18,221,221,221,221,0.01K,0.23%
2022-01-17,220.5,220.5,220.5,220.5,0.01K,1.73%
2022-01-14,216.75,220,220,220,0.01K,2.48%
2022-01-13,211.5,209.5,209.5,209.5,0.01K,4.19%
2022-01-12,203,205,205,205,0.04K,2.99%
2022-01-11,197.1,197,198,197,0.09K,0.31%
2022-01-10,196.5,203,205,203,0.08K,0.31%
2022-01-07,195.9,195,195,195,0.73K,-0.31%
2022-01-06,196.5,190,193,189.25,0.48K,9.23%
2022-01-05,179.9,180,180,180,0.02K,3.33%
2022-01-04,174.1,172,174,171,0.27K,10.54%
2022-01-03,157.5,157.5,157.5,157.5,0.00K,-7.13%
2021-12-31,169.6,169.6,169.6,169.6,,-0.29%
2021-12-30,170.1,170.1,170.1,170.1,,-0.58%
2021-12-29,171.1,171.1,171.1,171.1,,0.06%
2021-12-28,171,171,171,171,,0.53%
2021-12-27,170.1,170.1,170.1,170.1,,0.71%
2021-12-24,168.9,168.9,168.9,168.9,,-0.30%
2021-12-23,169.4,169.4,169.4,169.4,,-0.06%
2021-12-22,169.5,169.5,169.5,169.5,,0.30%
2021-12-21,169,169,169,169,,0.51%
2021-12-20,168.15,168.15,168.15,168.15,,0.09%
2021-12-17,168,168,168,168,,-0.30%
2021-12-16,168.5,168.5,168.5,168.5,,2.28%
2021-12-15,164.75,164.75,164.75,164.75,,0.00%
2021-12-14,164.75,164.75,164.75,164.75,,0.30%
2021-12-13,164.25,164.25,164.25,164.25,,0.31%
2021-12-10,163.75,161,163.25,161,0.01K,2.28%
2021-12-09,160.1,165,165,161,0.00K,0.88%
2021-12-08,158.7,159,159,159,0.13K,2.99%
2021-12-07,154.1,154.1,154.1,154.1,0.03K,1.88%
2021-12-06,151.25,151.25,151.25,151.25,0.01K,-2.58%
2021-12-03,155.25,156,157,155.25,0.12K,-2.05%
2021-12-02,158.5,156.05,156.05,155,0.06K,0.67%
2021-12-01,157.45,157,157,157,0.05K,3.59%
2021-11-30,152,158.6,158.6,152,0.12K,-4.58%
2021-11-29,159.3,164.5,164.5,157.5,0.03K,1.14%
2021-11-26,157.5,157.5,157.5,157.5,,-0.32%
2021-11-25,158,158,158,158,,-0.63%
2021-11-24,159,160,160,160,0.00K,1.27%
2021-11-23,157,157,157,157,,1.95%
2021-11-22,154,154,154,154,,0.98%
2021-11-19,152.5,152.5,152.5,152.5,,0.00%
2021-11-18,152.5,152.5,152.5,152.5,,1.57%
2021-11-17,150.15,150.15,150.15,150.15,,-0.17%
2021-11-16,150.4,150.4,150.4,150.4,,0.70%
2021-11-15,149.35,149.35,149.35,149.35,,-0.43%
2021-11-12,150,153,153,153,0.03K,-0.99%
2021-11-11,151.5,152,156,151,0.06K,-0.53%
2021-11-10,152.3,158.5,158.5,158.5,0.03K,-5.20%
2021-11-09,160.65,170,170,162,0.07K,-1.44%
2021-11-08,163,161,163,161,0.08K,4.89%
2021-11-05,155.4,155.4,155.4,155.4,0.02K,0.75%
2021-11-04,154.25,160.05,161.35,154.75,0.06K,-2.06%
2021-11-03,157.5,145,157.3,145,0.24K,11.78%
2021-11-02,140.9,142.5,142.5,139,0.05K,-2.83%
2021-11-01,145,155,155,150,0.01K,-35.11%
2021-10-29,223.45,223.45,223.45,223.45,,-0.11%
2021-10-28,223.7,223.7,223.7,223.7,,0.16%
2021-10-27,223.35,223.35,223.35,223.35,,0.00%
2021-10-26,223.35,223.35,223.35,223.35,,-1.17%
2021-10-25,226,226,226,226,,-1.74%
2021-10-22,230,230,230,230,0.01K,0.66%
2021-10-21,228.5,228.5,228.5,228.5,,-1.30%
2021-10-20,231.5,232,232,232,0.01K,0.70%
2021-10-19,229.9,229.9,229.9,229.9,,-3.95%
2021-10-18,239.35,240,240,238,0.00K,-0.27%
2021-10-15,240,243,243,238,0.11K,-2.04%
2021-10-14,245,245,245,245,,0.68%
2021-10-13,243.35,247,247,243,0.01K,0.41%
2021-10-12,242.35,242.35,242.35,242.35,,-0.88%
2021-10-11,244.5,240,247,240,0.03K,2.47%
2021-10-08,238.6,242.5,242.75,235,0.07K,2.89%
2021-10-07,231.9,230,235,230,0.13K,-4.17%
2021-10-06,242,242,242,242,0.07K,-10.20%
2021-10-05,269.5,269.5,269.5,269.5,0.04K,12.29%
2021-10-04,240,228,240,228,0.01K,5.26%
2021-10-01,228,228,228,228,0.01K,4.59%
2021-09-30,218,218,218,218,0.04K,3.56%
2021-09-29,210.5,212,212.5,211,0.08K,1.35%
2021-09-28,207.7,210,210,210,0.07K,1.44%
2021-09-27,204.75,204.75,204.75,204.75,0.06K,12.81%
2021-09-24,181.5,181,181,181,0.01K,-2.37%
2021-09-23,185.9,185.9,185.9,185.9,,2.99%
2021-09-22,180.5,180,180,180,0.00K,0.56%
2021-09-21,179.5,179.5,179.5,179.5,,1.13%
2021-09-20,177.5,177.5,177.5,177.5,,0.00%
2021-09-17,177.5,177.5,177.5,177.5,,0.85%
2021-09-16,176,176,176,176,,-0.85%
2021-09-15,177.5,177.5,177.5,177.5,,0.03%
2021-09-14,177.45,177.45,177.45,177.45,,-0.03%
2021-09-13,177.5,177.5,177.5,177.5,0.01K,-0.06%
2021-09-10,177.6,177.6,177.6,177.6,,0.06%
2021-09-09,177.5,177.5,177.5,177.5,,0.08%
2021-09-08,177.35,177.35,177.35,177.35,,0.08%
2021-09-07,177.2,177.2,177.2,177.2,,-0.45%
