Date,Price,Open,High,Low,Vol.,Change %
01-May-17,22.65,22.65,22.65,22.65,-,-0.44%
28-Apr-17,22.75,22.75,22.75,22.75,-,0.00%
27-Apr-17,22.75,22.75,22.75,22.75,-,0.00%
26-Apr-17,22.75,22.75,22.75,22.75,-,0.00%
25-Apr-17,22.75,22.75,22.75,22.75,-,0.00%
24-Apr-17,22.75,22.75,22.75,22.75,-,-0.66%
21-Apr-17,22.9,22.9,22.9,22.9,-,-0.43%
20-Apr-17,23,23,23,23,-,0.00%
19-Apr-17,23,23,23,23,-,-1.08%
18-Apr-17,23.25,23.25,23.25,23.25,-,-1.06%
17-Apr-17,23.5,23.5,23.5,23.5,-,0.00%
13-Apr-17,23.5,23.5,23.5,23.5,-,0.00%
12-Apr-17,23.5,23.5,23.5,23.5,-,0.00%
11-Apr-17,23.5,23.5,23.5,23.5,-,0.00%
10-Apr-17,23.5,23.5,23.5,23.5,-,0.00%
07-Apr-17,23.5,23.5,23.5,23.5,-,0.00%
06-Apr-17,23.5,23.5,23.5,23.5,-,0.00%
05-Apr-17,23.5,23.5,23.5,23.5,-,0.00%
04-Apr-17,23.5,23.5,23.5,23.5,-,0.00%
03-Apr-17,23.5,23.5,23.5,23.5,-,1.08%
31-Mar-17,23.25,23.25,23.25,23.25,-,-3.73%
30-Mar-17,24.15,24.15,24.15,24.15,-,-1.02%
29-Mar-17,24.4,24.4,24.4,24.4,-,-0.41%
28-Mar-17,24.5,24.5,24.5,24.5,-,-0.61%
27-Mar-17,24.65,24.65,24.65,24.65,-,0.00%
24-Mar-17,24.65,24.65,24.65,24.65,-,-1.99%
23-Mar-17,25.15,25.15,25.15,25.15,-,-0.98%
22-Mar-17,25.4,25.4,25.4,25.4,-,0.00%
21-Mar-17,25.4,25.4,25.4,25.4,-,0.00%
20-Mar-17,25.4,25.4,25.4,25.4,-,0.00%
17-Mar-17,25.4,25.4,25.4,25.4,-,0.00%
16-Mar-17,25.4,25.4,25.4,25.4,-,0.59%
15-Mar-17,25.25,25.25,25.25,25.25,-,1.00%
14-Mar-17,25,25,25,25,-,2.04%
13-Mar-17,24.5,24.5,24.5,24.5,-,0.00%
10-Mar-17,24.5,24.5,24.5,24.5,-,-2.97%
09-Mar-17,25.25,25.25,25.25,25.25,-,-1.56%
08-Mar-17,25.65,25.65,25.65,25.65,-,-2.29%
07-Mar-17,26.25,26.25,26.25,26.25,-,1.94%
06-Mar-17,25.75,25.75,25.75,25.75,-,0.98%
03-Mar-17,25.5,25.5,25.5,25.5,-,3.45%
02-Mar-17,24.65,24.65,24.65,24.65,-,0.61%
01-Mar-17,24.5,24.5,24.5,24.5,-,6.52%
28-Feb-17,23,23,23,23,-,2.22%
27-Feb-17,22.5,22.5,22.5,22.5,-,-1.10%
24-Feb-17,22.75,22.75,22.75,22.75,-,-5.21%
23-Feb-17,24,24,24,24,-,-0.62%
22-Feb-17,24.15,24.15,24.15,24.15,-,-2.42%
21-Feb-17,24.75,24.75,24.75,24.75,-,-1.00%
17-Feb-17,25,25,25,25,-,0.00%
16-Feb-17,25,25,25,25,-,-3.47%
15-Feb-17,25.9,25.9,25.9,25.9,-,0.00%
14-Feb-17,25.9,25.9,25.9,25.9,-,-3.18%
13-Feb-17,26.75,26.75,26.75,26.75,-,0.00%
10-Feb-17,26.75,26.75,26.75,26.75,-,0.38%
09-Feb-17,26.65,26.65,26.65,26.65,-,0.57%
08-Feb-17,26.5,26.5,26.5,26.5,-,1.34%
07-Feb-17,26.15,26.15,26.15,26.15,-,0.00%
06-Feb-17,26.15,26.15,26.15,26.15,-,1.55%
03-Feb-17,25.75,25.75,25.75,25.75,-,1.98%
02-Feb-17,25.25,25.25,25.25,25.25,-,1.00%
01-Feb-17,25,25,25,25,-,1.42%
31-Jan-17,24.65,24.65,24.65,24.65,-,0.61%
30-Jan-17,24.5,24.5,24.5,24.5,-,4.26%
27-Jan-17,23.5,23.5,23.5,23.5,-,1.08%
26-Jan-17,23.25,23.25,23.25,23.25,-,0.00%
25-Jan-17,23.25,23.25,23.25,23.25,-,1.53%
24-Jan-17,22.9,22.9,22.9,22.9,-,0.00%
23-Jan-17,22.9,22.9,22.9,22.9,-,0.00%
20-Jan-17,22.9,22.9,22.9,22.9,-,0.66%
19-Jan-17,22.75,22.75,22.75,22.75,-,0.00%
18-Jan-17,22.75,22.75,22.75,22.75,-,-0.66%
