Date,Price,Open,High,Low,Vol.,Change %
2023-03-06,14.285,14.285,14.285,14.285,,-0.28%
2023-03-03,14.325,14.325,14.325,14.325,,-1.78%
2023-03-02,14.585,14.585,14.585,14.585,,0.03%
2023-03-01,14.58,14.58,14.58,14.58,,1.53%
2023-02-28,14.36,14.36,14.36,14.36,,-4.07%
2023-02-27,14.97,14.97,14.97,14.97,,-0.13%
2023-02-24,14.99,14.99,14.99,14.99,,0.60%
2023-02-23,14.9,14.9,14.9,14.9,,0.40%
2023-02-22,14.84,14.84,14.84,14.84,,3.78%
2023-02-21,14.3,14.3,14.3,14.3,,-10.18%
2023-02-17,15.92,15.92,15.92,15.92,,-2.30%
2023-02-16,16.295,16.295,16.295,16.295,,-8.87%
2023-02-15,17.882,17.882,17.882,17.882,,-0.04%
2023-02-14,17.89,17.89,17.89,17.89,,-0.03%
2023-02-13,17.895,17.895,17.895,17.895,,-0.50%
2023-02-10,17.985,17.985,17.985,17.985,,0.39%
2023-02-09,17.915,17.915,17.915,17.915,,-0.08%
2023-02-08,17.93,17.93,17.93,17.93,,-1.40%
2023-02-07,18.185,18.185,18.185,18.185,,-1.68%
2023-02-06,18.495,18.495,18.495,18.495,,-0.16%
2023-02-03,18.525,18.525,18.525,18.525,,0.84%
2023-02-02,18.37,18.37,18.37,18.37,,-3.16%
2023-02-01,18.97,18.97,18.97,18.97,,-0.29%
2023-01-31,19.025,19.025,19.025,19.025,,-2.36%
2023-01-30,19.485,19.485,19.485,19.485,,-0.08%
2023-01-27,19.5,19.5,19.5,19.5,,-3.30%
2023-01-26,20.165,20.165,20.165,20.165,,-3.70%
2023-01-25,20.94,20.94,20.94,20.94,,-5.31%
2023-01-24,22.115,22.115,22.115,22.115,,-4.90%
2023-01-23,23.255,23.255,23.255,23.255,,1.93%
2023-01-20,22.815,22.815,22.815,22.815,,-0.59%
2023-01-19,22.95,22.95,22.95,22.95,,-0.61%
2023-01-18,23.09,23.09,23.09,23.09,,1.61%
2023-01-17,22.725,22.725,22.725,22.725,,-15.23%
2023-01-13,26.807,26.807,26.807,26.807,,0.18%
2023-01-12,26.76,26.76,26.76,26.76,,-0.41%
2023-01-11,26.87,26.87,26.87,26.87,,-0.70%
2023-01-10,27.06,27.06,27.06,27.06,,-0.20%
2023-01-09,27.115,27.115,27.115,27.115,,-4.69%
2023-01-06,28.45,28.45,28.45,28.45,,-1.39%
2023-01-05,28.85,28.85,28.85,28.85,,-2.20%
2023-01-04,29.5,29.5,29.5,29.5,,0.53%
2023-01-03,29.345,29.345,29.345,29.345,,-0.58%
2022-12-30,29.515,29.515,29.515,29.515,,2.38%
2022-12-29,28.83,28.83,28.83,28.83,,1.12%
2022-12-28,28.51,28.51,28.51,28.51,,1.15%
2022-12-27,28.185,28.185,28.185,28.185,,0.23%
2022-12-23,28.12,28.12,28.12,28.12,,-11.11%
2022-12-22,31.635,31.635,31.635,31.635,,-0.14%
2022-12-21,31.68,31.68,31.68,31.68,,-9.27%
2022-12-20,34.915,34.915,34.915,34.915,,-4.32%
2022-12-19,36.49,36.49,36.49,36.49,,2.57%
2022-12-16,35.575,35.575,35.575,35.575,,6.38%
2022-12-15,33.443,33.443,33.443,33.443,,0.17%
2022-12-14,33.385,33.385,33.385,33.385,,0.12%
2022-12-13,33.345,33.345,33.345,33.345,,1.28%
2022-12-12,32.925,32.925,32.925,32.925,,-1.32%
2022-12-09,33.365,33.365,33.365,33.365,,-2.71%
2022-12-08,34.295,34.295,34.295,34.295,,2.83%
2022-12-07,33.35,33.35,33.35,33.35,,1.54%
2022-12-06,32.845,32.845,32.845,32.845,,-1.02%
2022-12-05,33.185,33.185,33.185,33.185,,4.49%
2022-12-02,31.76,31.76,31.76,31.76,,-5.98%
2022-12-01,33.78,33.78,33.78,33.78,,1.41%
2022-11-30,33.31,33.31,33.31,33.31,,9.20%
2022-11-29,30.505,30.505,30.505,30.505,,0.74%
2022-11-28,30.28,30.28,30.28,30.28,,1.07%
2022-11-25,29.96,29.96,29.96,29.96,,-3.71%
2022-11-23,31.115,31.115,31.115,31.115,,6.50%
2022-11-22,29.215,29.215,29.215,29.215,,7.01%
2022-11-21,27.3,27.3,27.3,27.3,,3.47%
2022-11-18,26.385,26.385,26.385,26.385,,0.27%
2022-11-17,26.315,26.315,26.315,26.315,,1.66%
2022-11-16,25.885,25.885,25.885,25.885,,-5.52%
2022-11-15,27.397,27.397,27.397,27.397,,0.61%
2022-11-14,27.23,27.23,27.23,27.23,,0.02%
2022-11-11,27.225,27.225,27.225,27.225,,-1.16%
2022-11-10,27.545,27.545,27.545,27.545,,-0.67%
2022-11-09,27.73,27.73,27.73,27.73,,-0.54%
2022-11-08,27.88,27.88,27.88,27.88,,2.52%
2022-11-07,27.195,27.195,27.195,27.195,,-5.98%
2022-11-04,28.925,28.925,28.925,28.925,,3.99%
2022-11-03,27.815,27.815,27.815,27.815,,-4.43%
2022-11-02,29.105,29.105,29.105,29.105,,5.68%
2022-11-01,27.54,27.54,27.54,27.54,,0.02%
2022-10-31,27.535,27.535,27.535,27.535,,-8.70%
2022-10-28,30.16,30.16,30.16,30.16,,-1.08%
2022-10-27,30.49,30.49,30.49,30.49,,0.13%
2022-10-26,30.45,30.45,30.45,30.45,,-1.84%
2022-10-25,31.02,31.02,31.02,31.02,,-0.86%
2022-10-24,31.29,31.29,31.29,31.29,,-3.63%
2022-10-21,32.47,32.47,32.47,32.47,,0.37%
2022-10-20,32.35,32.35,32.35,32.35,,6.71%
2022-10-19,30.315,30.315,30.315,30.315,,2.11%
2022-10-18,29.69,29.69,29.69,29.69,,-3.98%
2022-10-17,30.92,30.92,30.92,30.92,,-11.10%
2022-10-14,34.779,34.779,34.779,34.779,,-0.16%
2022-10-13,34.835,34.835,34.835,34.835,,0.37%
2022-10-12,34.705,34.705,34.705,34.705,,-0.23%
2022-10-11,34.785,34.785,34.785,34.785,,1.53%
2022-10-10,34.26,34.26,34.26,34.26,,-0.58%
2022-10-07,34.46,34.46,34.46,34.46,,-3.89%
2022-10-06,35.855,35.855,35.855,35.855,,2.30%
2022-10-05,35.05,35.05,35.05,35.05,,-8.23%
2022-10-04,38.195,38.195,38.195,38.195,,-1.74%
2022-10-03,38.87,38.87,38.87,38.87,,0.37%
2022-09-30,38.725,38.725,38.725,38.725,,-0.97%
2022-09-29,39.105,39.105,39.105,39.105,,-5.10%
2022-09-28,41.205,41.205,41.205,41.205,,-2.98%
2022-09-27,42.47,42.47,42.47,42.47,,12.68%
2022-09-26,37.69,37.69,37.69,37.69,,0.32%
2022-09-23,37.57,37.57,37.57,37.57,,-5.86%
2022-09-22,39.91,39.91,39.91,39.91,,2.56%
2022-09-21,38.915,38.915,38.915,38.915,,-10.10%
2022-09-20,43.285,43.285,43.285,43.285,,3.13%
2022-09-19,41.97,41.97,41.97,41.97,,-0.45%
2022-09-16,42.16,42.16,42.16,42.16,,-21.21%
2022-09-15,53.508,53.508,53.508,53.508,,0.82%
2022-09-14,53.075,53.075,53.075,53.075,,0.08%
2022-09-13,53.035,53.035,53.035,53.035,,-0.17%
2022-09-12,53.125,53.125,53.125,53.125,,-1.44%
2022-09-09,53.9,53.9,53.9,53.9,,2.02%
2022-09-08,52.835,52.835,52.835,52.835,,-4.28%
2022-09-07,55.2,55.2,55.2,55.2,,0.93%
2022-09-06,54.69,54.69,54.69,54.69,,-1.00%
2022-09-02,55.245,55.245,55.245,55.245,,-6.61%
2022-09-01,59.155,59.155,59.155,59.155,,9.65%
2022-08-31,53.95,53.95,53.95,53.95,,-8.16%
2022-08-30,58.745,58.745,58.745,58.745,,-14.45%
2022-08-29,68.665,68.665,68.665,68.665,,-0.20%
2022-08-26,68.8,68.8,68.8,68.8,,-1.65%
2022-08-25,69.955,69.955,69.955,69.955,,5.58%
2022-08-24,66.255,66.255,66.255,66.255,,17.62%
2022-08-23,56.33,56.33,56.33,56.33,,-2.58%
2022-08-22,57.82,57.82,57.82,57.82,,1.40%
2022-08-19,57.02,57.02,57.02,57.02,,-1.01%
2022-08-18,57.6,57.6,57.6,57.6,,1.37%
2022-08-17,56.82,56.82,56.82,56.82,,0.19%
2022-08-16,56.715,56.715,56.715,56.715,,24.80%
2022-08-15,45.443,45.443,45.443,45.443,,0.12%
2022-08-12,45.39,45.39,45.39,45.39,,0.12%
2022-08-11,45.335,45.335,45.335,45.335,,1.40%
2022-08-10,44.71,44.71,44.71,44.71,,0.20%
2022-08-09,44.62,44.62,44.62,44.62,,0.34%
2022-08-08,44.47,44.47,44.47,44.47,,-0.43%
2022-08-05,44.66,44.66,44.66,44.66,,0.12%
2022-08-04,44.605,44.605,44.605,44.605,,-2.93%
2022-08-03,45.95,45.95,45.95,45.95,,1.48%
2022-08-02,45.28,45.28,45.28,45.28,,1.00%
2022-08-01,44.83,44.83,44.83,44.83,,6.17%
2022-07-29,42.225,42.225,42.225,42.225,,1.65%
2022-07-28,41.54,41.54,41.54,41.54,,-3.69%
2022-07-27,43.13,43.13,43.13,43.13,,7.26%
2022-07-26,40.21,40.21,40.21,40.21,,2.08%
2022-07-25,39.39,39.39,39.39,39.39,,1.03%
2022-07-22,38.99,38.99,38.99,38.99,,2.35%
2022-07-21,38.095,38.095,38.095,38.095,,-0.20%
2022-07-20,38.17,38.17,38.17,38.17,,1.83%
2022-07-19,37.485,37.485,37.485,37.485,,2.43%
2022-07-18,36.595,36.595,36.595,36.595,,-6.36%
2022-07-15,39.081,39.081,39.081,39.081,,-0.34%
2022-07-14,39.215,39.215,39.215,39.215,,0.03%
2022-07-13,39.205,39.205,39.205,39.205,,1.49%
2022-07-12,38.63,38.63,38.63,38.63,,-0.54%
2022-07-11,38.84,38.84,38.84,38.84,,-1.38%
2022-07-08,39.385,39.385,39.385,39.385,,-0.47%
2022-07-07,39.57,39.57,39.57,39.57,,2.49%
2022-07-06,38.61,38.61,38.61,38.61,,-3.70%
2022-07-05,40.095,40.095,40.095,40.095,,3.67%
2022-07-01,38.675,38.675,38.675,38.675,,0.04%
2022-06-30,38.66,38.66,38.66,38.66,,4.04%
2022-06-29,37.16,37.16,37.16,37.16,,0.43%
2022-06-28,37,37,37,37,,-0.24%
2022-06-27,37.09,37.09,37.09,37.09,,-0.01%
2022-06-24,37.095,37.095,37.095,37.095,,-0.09%
2022-06-23,37.13,37.13,37.13,37.13,,0.05%
2022-06-22,37.11,37.11,37.11,37.11,,-0.58%
2022-06-21,37.325,37.325,37.325,37.325,,9.92%
2022-06-17,33.955,33.955,33.955,33.955,,-2.01%
2022-06-16,34.65,34.65,34.65,34.65,,48.11%
2022-06-15,23.395,23.395,23.395,23.395,,0.95%
2022-06-14,23.175,23.175,23.175,23.175,,0.61%
2022-06-13,23.035,23.035,23.035,23.035,,-0.56%
2022-06-10,23.165,23.165,23.165,23.165,,0.02%
2022-06-09,23.16,23.16,23.16,23.16,,1.69%
2022-06-08,22.775,22.775,22.775,22.775,,-0.42%
2022-06-07,22.87,22.87,22.87,22.87,,-2.08%
2022-06-06,23.355,23.355,23.355,23.355,,-2.75%
2022-06-03,24.015,24.015,24.015,24.015,,0.00%
2022-06-02,24.015,24.015,24.015,24.015,,0.00%
2022-06-01,24.015,24.015,24.015,24.015,,-0.25%
2022-05-31,24.075,24.075,24.075,24.075,,6.41%
2022-05-27,22.625,22.625,22.625,22.625,,0.62%
2022-05-26,22.485,22.485,22.485,22.485,,1.19%
2022-05-25,22.22,22.22,22.22,22.22,,0.68%
2022-05-24,22.07,22.07,22.07,22.07,,-2.35%
2022-05-23,22.6,22.6,22.6,22.6,,3.55%
2022-05-20,21.825,21.825,21.825,21.825,,0.16%
2022-05-19,21.79,21.79,21.79,21.79,,2.95%
2022-05-18,21.165,21.165,21.165,21.165,,5.43%
2022-05-17,20.075,20.075,20.075,20.075,,0.25%
2022-05-16,20.025,20.025,20.025,20.025,,-14.54%
2022-05-13,23.433,23.433,23.433,23.433,,-0.41%
2022-05-12,23.53,23.53,23.53,23.53,,0.66%
2022-05-11,23.375,23.375,23.375,23.375,,1.72%
2022-05-10,22.98,22.98,22.98,22.98,,-0.76%
2022-05-09,23.155,23.155,23.155,23.155,,-3.64%
2022-05-06,24.03,24.03,24.03,24.03,,-0.48%
2022-05-05,24.145,24.145,24.145,24.145,,0.44%
2022-05-04,24.04,24.04,24.04,24.04,,2.30%
2022-05-03,23.5,23.5,23.5,23.5,,0.00%
2022-05-02,23.5,23.5,23.5,23.5,,-4.20%
2022-04-29,24.53,24.53,24.53,24.53,,-1.17%
2022-04-28,24.82,24.82,24.82,24.82,,-1.29%
2022-04-27,25.145,25.145,25.145,25.145,,0.60%
2022-04-26,24.995,24.995,24.995,24.995,,-1.58%
2022-04-25,25.395,25.395,25.395,25.395,,-0.39%
2022-04-22,25.495,25.495,25.495,25.495,,0.81%
2022-04-21,25.29,25.29,25.29,25.29,,0.36%
2022-04-20,25.2,25.2,25.2,25.2,0.02K,0.32%
2022-04-19,25.12,25.12,25.12,25.12,,-0.99%
2022-04-18,25.37,25.37,25.37,25.37,,-22.96%
2022-04-14,32.93,32.93,32.93,32.93,,0.02%
2022-04-13,32.925,32.925,32.925,32.925,,-0.12%
2022-04-12,32.965,32.965,32.965,32.965,,-0.17%
2022-04-11,33.02,33.02,33.02,33.02,,-1.74%
2022-04-08,33.605,33.605,33.605,33.605,,1.53%
2022-04-07,33.1,33.1,33.1,33.1,,-1.02%
2022-04-06,33.44,33.44,33.44,33.44,,-0.04%
2022-04-05,33.455,33.455,33.455,33.455,,1.53%
2022-04-04,32.95,32.95,32.95,32.95,,-5.02%
2022-04-01,34.69,34.69,34.69,34.69,,-2.10%
2022-03-31,35.435,35.435,35.435,35.435,,3.76%
2022-03-30,34.15,34.15,34.15,34.15,,0.81%
2022-03-29,33.875,33.875,33.875,33.875,,-0.28%
2022-03-28,33.97,33.97,33.97,33.97,,-1.34%
2022-03-25,34.43,34.43,34.43,34.43,,-0.72%
2022-03-24,34.68,34.68,34.68,34.68,,1.64%
2022-03-23,34.12,34.12,34.12,34.12,,-0.16%
2022-03-22,34.175,34.175,34.175,34.175,0.02K,-1.82%
2022-03-21,34.81,34.81,34.81,34.81,0.01K,-1.93%
2022-03-18,35.495,35.495,35.495,35.495,,-0.17%
2022-03-17,35.555,35.555,35.555,35.555,0.01K,5.71%
2022-03-16,33.635,33.635,33.635,33.635,,-10.17%
2022-03-15,37.445,37.445,37.445,37.445,,0.52%
2022-03-14,37.25,37.25,37.25,37.25,,0.28%
2022-03-11,37.145,37.145,37.145,37.145,,-3.08%
2022-03-10,38.325,38.325,38.325,38.325,,-1.64%
2022-03-09,38.965,38.965,38.965,38.965,,-8.58%
2022-03-08,42.62,42.62,42.62,42.62,,-17.67%
2022-03-07,51.765,51.765,51.765,51.765,,33.93%
2022-03-04,38.65,38.65,38.65,38.65,,-11.35%
2022-03-03,43.6,43.6,43.6,43.6,,13.23%
2022-03-02,38.505,38.505,38.505,38.505,,22.24%
2022-03-01,31.5,31.5,31.5,31.5,,12.70%
2022-02-28,27.95,27.95,27.95,27.95,,1.60%
2022-02-25,27.51,27.51,27.51,27.51,,-25.67%
2022-02-24,37.01,37.01,37.01,37.01,,27.77%
2022-02-23,28.965,28.965,28.965,28.965,,11.58%
2022-02-22,25.96,25.96,25.96,25.96,,9.05%
2022-02-18,23.805,23.805,23.805,23.805,,-2.88%
2022-02-17,24.51,24.51,24.51,24.51,,6.22%
2022-02-16,23.075,23.075,23.075,23.075,,-7.01%
2022-02-15,24.815,24.815,24.815,24.815,,-0.28%
2022-02-14,24.885,24.885,24.885,24.885,,1.28%
2022-02-11,24.57,24.57,24.57,24.57,,-0.91%
2022-02-10,24.795,24.795,24.795,24.795,,0.32%
2022-02-09,24.715,24.715,24.715,24.715,,-2.33%
2022-02-08,25.305,25.305,25.305,25.305,,0.82%
2022-02-07,25.1,25.1,25.1,25.1,,-0.99%
2022-02-04,25.35,25.35,25.35,25.35,,4.15%
2022-02-03,24.34,24.34,24.34,24.34,,0.58%
2022-02-02,24.2,24.2,24.2,24.2,,2.09%
2022-02-01,23.705,23.705,23.705,23.705,,-4.07%
2022-01-31,24.71,24.71,24.71,24.71,,-7.83%
2022-01-28,26.81,26.81,26.81,26.81,,6.07%
2022-01-27,25.275,25.275,25.275,25.275,,-2.13%
2022-01-26,25.825,25.825,25.825,25.825,,-0.69%
2022-01-25,26.005,26.005,26.005,26.005,,3.24%
2022-01-24,25.19,25.19,25.19,25.19,,14.03%
2022-01-21,22.09,22.09,22.09,22.09,,7.62%
2022-01-20,20.525,20.525,20.525,20.525,,-2.91%
2022-01-19,21.14,21.14,21.14,21.14,,-7.83%
2022-01-18,22.935,22.935,22.935,22.935,,-30.17%
2022-01-14,32.845,32.845,32.845,32.845,,0.74%
2022-01-13,32.605,32.605,32.605,32.605,,-1.20%
2022-01-12,33,33,33,33,,0.26%
2022-01-11,32.915,32.915,32.915,32.915,,-1.05%
2022-01-10,33.265,33.265,33.265,33.265,,-2.02%
2022-01-07,33.95,33.95,33.95,33.95,,-0.35%
2022-01-06,34.07,34.07,34.07,34.07,,-0.35%
2022-01-05,34.19,34.19,34.19,34.19,,4.41%
2022-01-04,32.745,32.745,32.745,32.745,,7.34%
2022-01-03,30.505,30.505,30.505,30.505,,0.03%
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
